time,x,y,z,vx,vy,vz,yaw_deg,pitch_deg,roll_deg
2.949999999999981,0.30482055825876964,0.34972588306909935,0.9972328483709906,0.07615441889719969,0.08891397366264349,0.005942356779726001,-0.009844583572488326,-0.9709583350711739,0.5804452933833621
2.959999999999981,0.30558059908265617,0.3506134360915348,0.997291640926254,0.07585567602491472,0.08859768204212339,0.005816707841831832,-0.009725587532634111,-0.9645991220646981,0.5771975031821066
2.9699999999999807,0.30633765347560643,0.35149782488153913,0.997349190148769,0.07555715015654584,0.08828113719463868,0.0056936788830845445,-0.009606127645599781,-0.9581789892281446,0.5739152945654379
2.9799999999999804,0.3070917236562618,0.3523790469333505,0.9974055219658408,0.07525885090256802,0.08796434437067145,0.0055732156419361295,-0.00948623225169471,-0.9516982969408483,0.570598832855003
2.9899999999999802,0.30784281193962804,0.3532570997942302,0.997460661767853,0.07496078792382835,0.0876473089230163,0.005455264990655593,-0.009365929884458462,-0.9451574111751114,0.5672482881305893
2.99999999999998,0.30859092073756106,0.3541319810654617,0.9975146344194865,0.07466297092796736,0.08733003630196101,0.005339774911522949,-0.0092452492600753,-0.9385567034170808,0.5638638351365067
3.00999999999998,0.3093360525592173,0.3550036884033019,0.9975674642707023,0.07436540966593623,0.08701253205060909,0.005226694473520997,-0.009124219266818515,-0.931896550588752,0.5604456531897658
3.0199999999999796,0.3100782100114699,0.3558722195198866,0.9976191751674939,0.07406811392860715,0.08669480180034042,0.005115973809514761,-0.00900286895452877,-0.9251773349710666,0.5569939260900114
3.0299999999999794,0.310817395799291,0.3567375721840912,0.9976697904624139,0.07377109354347482,0.08637685126640682,0.005007564093908558,-0.008881227524127105,-0.9183994441280912,0.5535088420311963
3.039999999999979,0.3115536127261022,0.35759974422234747,0.9977193330248798,0.07347435837144639,0.08605868624365898,0.0049014175207700746,-0.008759324317165541,-0.9115632708322514,0.5499905935149644
3.049999999999979,0.3122868636940927,0.3584587335194193,0.9977678252512628,0.07317791830371786,0.0857403126024014,0.004797487282412411,-0.008637188805416656,-0.9046692129906119,0.5464393772657178
3.0599999999999787,0.31301715170450684,0.35931453801913654,0.9978152890747652,0.0728817832587344,0.08542173628437219,0.00469572754842427,-0.008514850580503537,-0.8977176735721694,0.5428553941473372
3.0699999999999785,0.31374447985790194,0.36016715572508995,0.9978617459750896,0.07258596317923251,0.08510296329884427,0.0045960934451387565,-0.008392339343573548,-0.8907090605361464,0.5392388490815326
3.0799999999999783,0.3144688513543765,0.36101658470128745,0.9979072169879059,0.07229046802936182,0.08478399971884498,0.004498541035531597,-0.008269684895016186,-0.8836437867612622,0.5355899509677917
3.089999999999978,0.3151902694937703,0.3618628230727733,0.9979517227141186,0.07199530779188439,0.08446485167749088,0.004403027299540332,-0.008146917124227894,-0.8765222699759614,0.5319089126048999
3.099999999999978,0.3159087376758369,0.36270586902621094,0.9979952833289397,0.07170049246544938,0.08414552536443465,0.004309510114795016,-0.0080240659994243,-0.8693449326895782,0.528195950614002
3.1099999999999777,0.31662425940038885,0.3635457208104312,0.9980379185907711,0.07140603206194107,0.08382602702242116,0.004217948237752238,-0.007901161557502935,-0.8621122021244164,0.5244512853631788
3.1199999999999775,0.31733683826741743,0.3643823767369463,0.9980796478498996,0.0711119366038982,0.08350636294394963,0.004128301285223846,-0.007778233893956792,-0.8548245101487225,0.5206751408935049
3.1299999999999772,0.31804647797718627,0.36521583518043127,0.9981204900570102,0.07081821612200258,0.08318653946803901,0.0040405297162922965,-0.007655313152841217,-0.8474822932105364,0.5168677448465653
3.139999999999977,0.31875318233030053,0.36604609457917314,0.9981604637715196,0.07052488065263525,0.0828665629770939,0.003954594814604428,-0.0075324295167951945,-0.8400859922723929,0.5130293283933962
3.149999999999977,0.31945695522775197,0.3668731534354897,0.9981995871697347,0.07023194023549806,0.08254643989386784,0.00387045867103585,-0.007409613197118673,-0.8326360527468535,0.5091601261648246
3.1599999999999766,0.3201578006709404,0.3676970103161182,0.9982378780528398,0.06993940491129891,0.08222617667852171,0.0037880841667180627,-0.0072868944239068215,-0.8251329244328534,0.505260376183174
3.1699999999999764,0.32085572276167246,0.36851766385257473,0.9982753538547158,0.06964728471949894,0.08190577982577413,0.003707434956420961,-0.0071643034362442815,-0.8175770614528388,0.50133031979531
3.179999999999976,0.32155072570213805,0.36933511274148645,0.9983120316495946,0.06935558969611974,0.08158525586214152,0.0036284754522829784,-0.007041870472458931,-0.8099689221906756,0.4973702016069974
3.189999999999976,0.32224281379486513,0.37014935574489566,0.998347928159553,0.069064329871609,0.08126461134326514,0.003551170807882118,-0.006919625760437381,-0.8023089692303075,0.49338026941853874
3.1999999999999758,0.32293199144265367,0.37096039169053824,0.9983830597618487,0.06877351526876274,0.08094385285132256,0.003475486902640118,-0.006797599508003729,-0.7945976692951482,0.4893607741616647
3.2099999999999755,0.32361826314848874,0.3717682194720962,0.9984174424961022,0.06848315590070271,0.08062298699252125,0.003401390326553325,-0.0066758218933627685,-0.7868354931881829,0.4853119698376481
3.2199999999999753,0.324301633515434,0.37257283804942604,0.9984510920713272,0.06819326176890711,0.08030202039467171,0.003328848365243237,-0.0065543230556083945,-0.7790229157327632,0.4812341134566168
3.229999999999975,0.32498210724650545,0.37337424644876266,0.9984840238728134,0.06790384286129326,0.07998095970483791,0.003257828985320169,-0.006433133085299322,-0.7711604157140718,0.477127464978035
3.239999999999975,0.3256596891445264,0.3741724437629006,0.9985162529688648,0.06761490915035055,0.07965981158706274,0.0031883008200531923,-0.006312282015102854,-0.7632484758212428,0.4729922872523241
3.2499999999999747,0.32633438411196425,0.3749674291513527,0.9985477941173954,0.06732647059132228,0.07933858272016615,0.0031202331553404307,-0.006191799810508105,-0.7552875825901171,0.4688288459635977
3.2599999999999745,0.32700619715074875,0.3757592018404871,0.9985786617723864,0.06703853712043485,0.07901727979561389,0.0030535959159730753,-0.006071716360609934,-0.7472782263466115,0.464637409573482
3.2699999999999743,0.32767513336207343,0.37654776112364335,0.9986088700902084,0.06675111865317299,0.07869590951545463,0.0029883596521870946,-0.005952061468964676,-0.7392209011506878,0.4604182492659962
3.279999999999974,0.3283411979461795,0.3773331063612281,0.9986384329358087,0.06646422508259951,0.07837447859032351,0.002924495526496792,-0.00583286484451853,-0.731116104740904,0.45617163889346846
3.289999999999974,0.32900439620212346,0.3781152369807913,0.99866736388877,0.06617786627771845,0.07805299373750986,0.0028619753008041478,-0.005714156092611311,-0.7229643384795199,0.45189785492345386
3.2999999999999736,0.3296647335275284,0.3788941524770833,0.9986956762492407,0.06589205208187998,0.07773146167908736,0.002800771323778246,-0.005595964706054333,-0.714766107298155,0.4475971763866364
3.3099999999999734,0.33032221541831974,0.3796698524120936,0.9987233830437406,0.06560679231122621,0.07740988914010453,0.002740856518499335,-0.005478320056285426,-0.7065219196439699,0.44326988482568647
3.319999999999973,0.3309768474684453,0.3804423364150717,0.9987504970308442,0.06532209675317628,0.07708828284683379,0.0026822043703615666,-0.005361251384601386,-0.6982322874263613,0.43891626424504915
3.329999999999973,0.33162863536958076,0.38121160418253075,0.9987770307067442,0.06503797516494977,0.07676664952507711,0.002624788915229536,-0.005244787793468883,-0.6898977259641471,0.4345366010616342
3.3399999999999728,0.3322775849108204,0.3819776554782348,0.9988029963106981,0.06475443727212721,0.07644499589852664,0.0025685847278429205,-0.005128958237916277,-0.6815187539332334,0.4301311840563936
3.3499999999999726,0.3329237019783534,0.3827404901331695,0.9988284058303604,0.06447149276724645,0.07612332868717846,0.002513566910464728,-0.005013791517005521,-0.6730958933147438,0.4257003043267536
3.3599999999999723,0.33356699255512695,0.3835001080454974,0.998853271007001,0.064189151308434,0.07580165460579771,0.0024597110817666883,-0.004899316265386175,-0.6646296693435908,0.4212442552398788
3.369999999999972,0.3342074627204948,0.38425650918049825,0.9988776033406158,0.06390742251807001,0.07547998036243371,0.002406993365948644,-0.004785560944932889,-0.6561206104574844,0.41676333238675
3.379999999999972,0.33484511864985367,0.3850096935704945,0.9989014140949275,0.06362631598148603,0.07515831265698306,0.0023553903820856177,-0.004672553836467155,-0.6475692482463548,0.4122578335370301
3.3899999999999717,0.33547996661426616,0.3857596613147629,0.9989247143022825,0.06334584124569459,0.07483665817979958,0.0023048792336986504,-0.004560323031563888,-0.638976117402175,0.4077280585946923
3.3999999999999715,0.3361120129800713,0.38650641257943213,0.9989475147684439,0.06306600781814932,0.07451502361034927,0.0022554374985444105,-0.004448896424444968,-0.6303417556691745,0.4031743095543954
3.4099999999999713,0.3367412642084829,0.38724994759736736,0.998969826077284,0.06278682516553505,0.07419341561590898,0.0022070432186188428,-0.004338301703959346,-0.621666703794426,0.3985968904585814
3.419999999999971,0.3373677268551757,0.38799026666804204,0.998991658595377,0.0625083027125867,0.07387184085030721,0.0021596748903710207,-0.004228566345651721,-0.6129515054787903,0.3939961073552717
3.429999999999971,0.33799140756986035,0.3887273701573974,0.9990130224764958,0.06223044984093616,0.0735503059527059,0.002113311455122231,-0.004119717603921852,-0.6041967073282111,0.38937226825654575
3.4399999999999706,0.3386123130958464,0.3894612584976896,0.9990339276660135,0.06195327588798628,0.07322881754642153,0.0020679322896862045,-0.004011782504272748,-0.5954028588053439,0.38472568309768157
3.4499999999999704,0.3392304502695945,0.3901919321873256,0.9990543839052123,0.061676790145811136,0.07290738223778456,0.0020235171971864064,-0.0039047878356513114,-0.5865705121815047,0.380056663696933
3.45999999999997,0.3398458260202578,0.39091939179068785,0.9990744007355011,0.06140100186008181,0.07258600661503554,0.001980046398066369,-0.0037987601428807667,-0.5777002224889273,0.37536552371593085
3.46999999999997,0.34045844736921255,0.39164363793794776,0.9990939875025451,0.06112592022901676,0.07226469724725712,0.0019375005212885264,-0.003693725719187486,-0.5687925474733214,0.37065257862068657
3.47999999999997,0.34106832142957827,0.3923646713248691,0.999113153360307,0.060851554402356185,0.0719434606833403,0.0018958605957183569,-0.0035897105988209107,-0.559848047546715,0.365918145643178
3.4899999999999696,0.341675455405728,0.3930824927126009,0.9991319072750046,0.06057791348035957,0.07162230345098412,0.0018551080416894029,-0.003486740549770441,-0.5508672857405693,0.3611625437434994
3.4999999999999694,0.3422798565927886,0.3937971029274607,0.9991502580289827,0.06030500651282564,0.07130123205572744,0.0018152246627457663,-0.0033848410665781033,-0.5418508276591619,0.3563860935725632
3.509999999999969,0.34288153237613095,0.39450850286070815,0.9991682142245062,0.06003284249813416,0.07098025298001179,0.001776192637558239,-0.0032840373632482627,-0.5327992414332168,0.35158911743532956
3.519999999999969,0.3434804902308514,0.3952166934683097,0.9991857842874702,0.059761430382308856,0.07065937268227426,0.0017379945120104081,-0.0031843543662562037,-0.5237130976737818,0.34677193925454924
3.5299999999999687,0.3440767377212434,0.3959216757706936,0.9992029764710341,0.05949077905810076,0.07033859759606934,0.0017006131914511964,-0.003085816707655828,-0.5145929694263378,0.3419348845350058
3.5399999999999685,0.34467028250026016,0.3966234508524973,0.9992197988591777,0.059220897364091474,0.0700179341292187,0.0016640319331106327,-0.002988448718287555,-0.5054394321251292,0.3370782803282341
3.5499999999999683,0.3452611323089686,0.3973220198623056,0.999236259370183,0.05895179408381562,0.06969738866298811,0.0016282343386750946,-0.0028922744210877083,-0.49625306354770854,0.332202455197709
3.559999999999968,0.34584929497599454,0.39801738401238124,0.9992523657600423,0.05868347794490206,0.0693769675512903,0.0015932043470192028,-0.002797317524499969,-0.48703444376968663,0.32730773918448314
3.569999999999968,0.34643477841695924,0.3987095445783874,0.9992681256257939,0.05841595761823312,0.06905667711991312,0.0015589262270901863,-0.0027036014159894373,-0.47778415511967653,0.322394463773257
