0.000000000000000000e+00,4.580668939999999338e+02,7.372646740000000420e+01,4.631666133333332880e+01,9.124732666666666603e+00
5.000000000000000000e+02,4.559995620000000258e+02,7.372060600000001784e+01,7.396903266666667420e+00,9.135158600000000462e+00
1.000000000000000000e+03,4.557803279999999404e+02,7.371474520000001007e+01,1.883208866666668202e+00,9.869545399999999802e+00
1.500000000000000000e+03,4.564925486666667211e+02,7.370888379999999529e+01,4.373320666666668188e+00,9.502476133333333408e+00
2.000000000000000000e+03,4.568291186666666022e+02,7.370302239999999472e+01,8.699756866666666255e+00,9.318951666666666966e+00
2.500000000000000000e+03,4.562744759999999928e+02,7.369716139999998461e+01,8.172630933333334013e+00,9.285100400000001031e+00
3.000000000000000000e+03,4.566014693333333412e+02,7.369129999999999825e+01,-1.504618613333333421e+01,9.566782400000001019e+00
3.500000000000000000e+03,4.554659113333334517e+02,7.368543859999999768e+01,-2.478260046666666838e+01,9.583314933333332064e+00
4.000000000000000000e+03,4.556463753333333671e+02,7.367957739999999944e+01,1.935896733333331676e+00,9.026001733333334442e+00
4.500000000000000000e+03,4.559060933333333310e+02,7.367371640000000355e+01,-6.050252133333331450e+00,8.999783533333332031e+00
5.000000000000000000e+03,4.557883380000000102e+02,7.366785499999998876e+01,9.469654000000016225e-01,8.614248466666667881e+00
5.500000000000000000e+03,4.560116766666666877e+02,7.366199380000001895e+01,9.647297733333335401e+00,8.153513200000000793e+00
6.000000000000000000e+03,4.571767606666666666e+02,7.365613240000000417e+01,2.231932700000000125e+01,8.290477799999999675e+00
6.500000000000000000e+03,4.569231419999999275e+02,7.365027120000000593e+01,3.043519086666666240e+01,8.353281599999998974e+00
7.000000000000000000e+03,4.566487919999999008e+02,7.364441000000000770e+01,-2.400338533333333135e+00,8.449850466666667614e+00
7.500000000000000000e+03,4.567032013333333111e+02,7.363854859999999292e+01,2.096299766666666997e+01,8.187837733333333645e+00
8.000000000000000000e+03,4.562119160000000875e+02,7.363268759999999702e+01,-1.155013926666666535e+01,8.195408799999999161e+00
8.500000000000000000e+03,4.554327953333333312e+02,7.362682639999999878e+01,-1.830072600000000094e+01,8.422822733333335421e+00
9.000000000000000000e+03,4.554693880000000377e+02,7.362096499999999821e+01,-4.219426133333334050e+00,8.702244266666667727e+00
9.500000000000000000e+03,4.563324446666666176e+02,7.361510360000001185e+01,2.450727599999999384e+01,8.626093400000002021e+00
1.000000000000000000e+04,4.565508480000000873e+02,7.360924260000000174e+01,1.996940573333333546e+01,8.700863999999997489e+00
1.050000000000000000e+04,4.565577193333332957e+02,7.360338120000000117e+01,-1.512318833333333323e+01,9.006102466666666473e+00
1.100000000000000000e+04,4.554173193333334098e+02,7.359751980000001481e+01,2.243819140000000090e+01,8.840468200000000110e+00
1.150000000000000000e+04,4.565633500000000708e+02,7.359165880000000470e+01,-2.190585933333331514e+00,9.093849866666666060e+00
1.200000000000000000e+04,4.557356786666666721e+02,7.358579759999999226e+01,1.768751640000000336e+01,9.137600866666668153e+00
1.250000000000000000e+04,4.568958166666667466e+02,7.357993619999999169e+01,2.632789686666666995e+01,9.307388199999998335e+00
1.300000000000000000e+04,4.566604026666666414e+02,7.357407499999997924e+01,-1.640874846666666542e+01,9.311601466666667548e+00
1.350000000000000000e+04,4.566637673333333396e+02,7.356821380000000943e+01,3.889945666666666302e+00,9.338163133333333477e+00
1.400000000000000000e+04,4.555413433333333728e+02,7.356235239999999465e+01,9.672369533333331049e+00,9.330542599999999354e+00
