0.000000000000000000e+00,4.402714239999999677e+02,6.893962299999998322e+01,1.687257460000000364e+01,1.824822200000000283e+00
5.000000000000000000e+02,4.394417093333333355e+02,6.893414199999999425e+01,-2.422450373333333218e+01,2.047107399999999799e+00
1.000000000000000000e+03,4.400084593333332919e+02,6.892866159999999809e+01,8.250497333333337568e-01,2.817102866666666205e+00
1.500000000000000000e+03,4.406030293333333248e+02,6.892318080000001146e+01,2.031133266666663939e+00,2.873296533333333347e+00
2.000000000000000000e+03,4.394337313333333555e+02,6.891770000000001062e+01,-1.564457699999999996e+01,2.929591400000000068e+00
2.500000000000000000e+03,4.402795193333333259e+02,6.891221939999999790e+01,4.426475466666664360e+00,3.103770133333333181e+00
3.000000000000000000e+03,4.394610953333332759e+02,6.890673859999998285e+01,-4.316828466666667197e+00,3.277268333333333672e+00
3.500000000000000000e+03,4.399175853333333066e+02,6.890125820000000090e+01,-2.353751266666664677e+00,3.446405266666666467e+00
4.000000000000000000e+03,4.400465893333333725e+02,6.889577720000001193e+01,-2.515326679999999726e+01,3.582946466666665497e+00
4.500000000000000000e+03,4.396419933333333461e+02,6.889029659999999922e+01,-1.122439953333333129e+01,4.233083733333333321e+00
5.000000000000000000e+03,4.401248779999999101e+02,6.888481599999998650e+01,3.051194133333333891e+00,4.948696666666666744e+00
5.500000000000000000e+03,4.397991106666667065e+02,6.887933519999998566e+01,2.315520766666667285e+01,5.178830000000000489e+00
6.000000000000000000e+03,4.403690393333333759e+02,6.887385439999999903e+01,-9.146223400000000225e+00,5.273708466666666261e+00
6.500000000000000000e+03,4.389396906666667064e+02,6.886837380000000053e+01,4.452829246666666307e+01,5.205037800000000381e+00
7.000000000000000000e+03,4.403855899999999792e+02,6.886289299999998548e+01,8.079560000000002518e+00,5.122195266666666136e+00
7.500000000000000000e+03,4.389976980000000708e+02,6.885741219999999885e+01,-2.767031533333330184e+00,5.550988933333331765e+00
8.000000000000000000e+03,4.403538853333332099e+02,6.885193180000000268e+01,1.320255466666668154e+00,5.665104133333332292e+00
8.500000000000000000e+03,4.398350500000000238e+02,6.884645120000001839e+01,2.492823326666666262e+01,5.722365133333332743e+00
9.000000000000000000e+03,4.398436140000000591e+02,6.884096999999999866e+01,-2.862002406666666587e+01,5.971168933333332873e+00
9.500000000000000000e+03,4.391367660000001365e+02,6.883548960000000250e+01,-2.094287933333337737e+00,5.758408333333332685e+00
1.000000000000000000e+04,4.389556333333333100e+02,6.883000900000000399e+01,-1.647388980000000203e+01,6.038084133333332382e+00
1.050000000000000000e+04,4.389562039999999570e+02,6.882452840000000549e+01,-5.328955399999998122e+00,5.975551533333333332e+00
1.100000000000000000e+04,4.391313046666666082e+02,6.881904740000000231e+01,2.246165666666668059e+00,5.798972333333332507e+00
1.150000000000000000e+04,4.397756026666666571e+02,6.881356660000000147e+01,-2.360617733333333579e+00,5.876165266666668607e+00
1.200000000000000000e+04,4.393263733333333221e+02,6.880808619999997688e+01,-3.428257133333333595e+00,5.864557800000000043e+00
1.250000000000000000e+04,4.393778359999998884e+02,6.880260540000000447e+01,-3.328320200000001616e+00,5.408386866666666570e+00
1.300000000000000000e+04,4.400937226666666220e+02,6.879712480000002017e+01,-5.610242399999998852e+00,5.436096266666666565e+00
1.350000000000000000e+04,4.396252126666666982e+02,6.879164400000000512e+01,1.462785446666666722e+01,5.542615533333332678e+00
1.400000000000000000e+04,4.393586506666667333e+02,6.878616340000000662e+01,1.391862906666666433e+01,5.413747266666665503e+00
1.450000000000000000e+04,4.407202686666667546e+02,6.878068239999998923e+01,-8.668444533333337532e+00,5.499492466666666246e+00
1.500000000000000000e+04,4.388854999999999222e+02,6.877520200000000727e+01,8.010827266666664670e+00,5.431456333333333220e+00
1.550000000000000000e+04,4.398309299999999666e+02,6.876972120000000643e+01,-7.327720400000001355e+00,5.525734066666667665e+00
1.600000000000000000e+04,4.406416273333333606e+02,6.876424019999998904e+01,7.614368666666677665e-01,5.829717466666666681e+00
1.650000000000000000e+04,4.400423459999999523e+02,6.875875960000000475e+01,-9.181241999999999237e+00,5.667007400000000139e+00
1.700000000000000000e+04,4.394959193333333474e+02,6.875327919999999438e+01,1.377564839999999968e+01,5.760100733333334055e+00
1.750000000000000000e+04,4.388774886666666362e+02,6.874779840000000775e+01,-4.910979800000000672e+00,5.585216666666666718e+00
1.800000000000000000e+04,4.396779819999999859e+02,6.874231779999999503e+01,-1.669710420000000184e+01,5.898077266666666318e+00
1.850000000000000000e+04,4.398484066666666763e+02,6.873683699999999419e+01,2.290868940000000364e+01,5.793711600000000850e+00
1.900000000000000000e+04,4.392265999999999622e+02,6.873135640000000990e+01,2.960541560000000061e+01,5.527287866666666716e+00
1.950000000000000000e+04,4.399601279999999974e+02,6.872587560000002327e+01,-4.497704666666665574e+00,5.762342066666667151e+00
2.000000000000000000e+04,4.404697546666666881e+02,6.872039480000002243e+01,2.213635033333333979e+01,5.744087266666666913e+00
2.050000000000000000e+04,4.407966873333332956e+02,6.871491440000001205e+01,1.794494666666666127e+00,5.870091066666665469e+00
2.100000000000000000e+04,4.402593406666666169e+02,6.870943319999999233e+01,-2.908336466666670006e+00,6.060336866666667710e+00
